dashboard_id,medewerker_id,snapshot_datum,activiteiten_vandaag,actieve_minuten_vandaag,calorieen_vandaag,gem_hartslag,reeks_weken,totaal_punten,rang_in_org,doel_voortgang_pct
22390,1399,2026-02-12,1,61.7,656,124.0,1,1750,16,61.6
22391,1381,2026-02-12,1,62.8,667,145.0,3,400,14,75.5
22392,1396,2026-02-12,1,54.6,580,,1,1250,13,64.8
22393,1331,2026-02-12,1,47.2,501,,2,200,14,83.2
22394,1395,2026-02-12,1,56.1,596,140.0,1,250,18,46.8
22395,1332,2026-02-12,1,60.6,644,121.0,2,400,14,111.7
22396,1452,2026-02-12,1,54.0,574,121.0,3,350,5,56.3
22397,1407,2026-02-12,1,53.0,563,115.0,1,1800,18,53.1
22398,1430,2026-02-12,1,46.3,492,138.0,4,950,4,79.6
22399,1378,2026-02-12,1,58.9,626,120.0,3,600,1,150
22400,1308,2026-02-12,1,69.3,736,129.0,5,1750,19,23.1
22401,1305,2026-02-12,1,60.5,643,130.0,3,250,17,83.2
22402,1340,2026-02-12,1,58.6,623,138.0,1,250,15,27.9
22403,1382,2026-02-12,1,59.9,636,114.0,1,500,5,28.5
22404,1331,2026-02-15,1,52.6,578,129.0,2,200,14,83.2
22405,1314,2026-02-15,1,44.6,490,139.0,3,1150,10,114.6
22406,1396,2026-02-15,1,42.6,468,130.0,1,1250,13,64.8
22407,1407,2026-02-15,1,42.5,467,116.0,1,1800,18,53.1
22408,1287,2026-02-15,1,49.7,546,122.0,6,50,2,23.7
22409,1290,2026-02-15,1,44.6,490,132.0,3,1750,15,29.7
22410,1466,2026-02-15,2,83.6,962,124.0,3,1750,6,52.8
22411,1404,2026-02-15,1,93.8,171,,1,1450,4,62.5
22412,1446,2026-02-15,1,94.3,172,115.0,3,2000,6,44.9
22413,1390,2026-02-15,2,198.1,1060,119.0,1,550,8,132.1
22414,1410,2026-02-15,1,99.3,182,,1,1000,1,33.1
22415,1372,2026-02-15,1,86.7,158,122.0,3,50,13,36.1
22416,1452,2026-02-15,1,47.3,567,117.0,3,350,5,56.3
22417,1367,2026-02-15,2,68.2,807,129.0,3,1550,7,41.3
22418,1278,2026-02-15,1,44.9,538,136.0,1,550,17,
22419,1433,2026-02-15,1,38.0,456,117.0,5,1350,8,18.1
22420,1318,2026-02-15,1,41.4,496,138.0,2,1750,20,61.7
22421,1332,2026-02-15,1,39.9,478,136.0,2,400,14,111.7
22422,1434,2026-02-15,2,80.5,952,144.0,1,1450,5,58.2
22423,1296,2026-02-15,1,36.1,433,140.0,1,50,5,55.3
22424,1393,2026-02-15,1,49.5,594,129.0,7,250,18,44.2
22425,1345,2026-02-15,1,33.2,385,135.0,1,950,2,18.4
22426,1413,2026-02-15,1,33.6,389,122.0,3,1400,6,50.7
22427,1310,2026-02-15,1,28.7,332,112.0,4,1250,12,13.7
22428,1281,2026-02-15,1,36.6,424,123.0,3,600,15,12.2
22429,1409,2026-02-15,1,36.6,424,149.0,1,550,10,27.0
22430,1391,2026-02-15,2,145.1,1326,141.0,1,950,13,60.5
22431,1370,2026-02-15,1,34.1,395,113.0,4,1100,54,
22432,1330,2026-02-15,1,25.4,294,143.0,4,400,15,
22433,1335,2026-02-15,1,37.3,432,124.0,1,200,7,
22434,1412,2026-02-15,1,29.3,339,138.0,1,950,3,
22435,1405,2026-02-09,1,56.0,420,115.0,1,1000,7,37.3
22436,1348,2026-02-09,2,113.9,853,127.0,5,1300,5,94.9
22437,1352,2026-02-09,2,103.8,777,129.5,1,1300,13,69.2
22438,1409,2026-02-09,1,44.4,333,144.0,1,550,10,27.0
22439,1411,2026-02-15,1,105.5,879,135.0,1,1850,9,93.1
22440,1430,2026-02-15,1,104.6,871,144.0,4,950,4,79.6
22441,1309,2026-02-15,1,100.6,838,115.0,2,200,7,33.5
22442,1432,2026-02-15,1,106.5,887,,7,700,17,35.5
22443,1361,2026-02-15,1,108.2,901,,3,800,11,88.9
22444,1361,2026-02-14,1,51.9,69,123.0,3,800,11,88.9
22445,1282,2026-02-14,1,58.5,78,109.0,1,1000,12,32.5
22446,1381,2026-02-13,1,73.1,584,133.0,3,400,14,75.5
22447,1458,2026-02-13,1,78.1,624,127.0,3,750,19,65.4
22448,1454,2026-02-13,1,72.8,582,112.0,3,450,18,49.8
22449,1318,2026-02-13,1,69.7,557,138.0,2,1750,20,61.7
22450,1411,2026-02-13,1,62.1,496,135.0,1,1850,9,93.1
22451,1311,2026-02-13,1,77.7,621,128.0,1,450,33,
22452,1383,2026-02-13,1,76.7,613,120.0,1,650,15,64.8
22453,1399,2026-02-13,1,67.6,540,108.0,1,1750,16,61.6
22454,1321,2026-02-13,1,81.9,655,129.0,3,1100,3,65.1
22455,1357,2026-02-12,1,105.7,880,129.0,1,800,8,44.0
22456,1279,2026-02-12,1,106.3,885,120.0,2,1550,8,88.6
22457,1456,2026-02-12,1,104.5,870,114.0,6,400,2,150
22458,1441,2026-02-12,1,103.0,858,125.0,6,250,81,114.4
22459,1423,2026-02-09,1,52.9,396,122.0,3,1750,11,22.0
22460,1406,2026-02-09,1,61.4,460,113.0,6,850,7,40.9
22461,1292,2026-02-11,1,45.6,528,134.0,4,1750,14,19.0
22462,1438,2026-02-11,1,41.3,479,126.0,6,1150,20,58.6
22463,1294,2026-02-11,1,45.3,525,137.0,1,1250,10,
22464,1363,2026-02-11,1,52.8,612,136.0,3,2250,3,17.6
22465,1430,2026-02-11,1,40.1,465,140.0,4,950,4,79.6
22466,1454,2026-02-11,1,46.7,541,130.0,3,450,18,49.8
22467,1296,2026-02-11,1,46.9,544,157.0,1,50,5,55.3
22468,1393,2026-02-11,1,43.4,503,,7,250,18,44.2
22469,1458,2026-02-11,1,39.6,459,142.0,3,750,19,65.4
22470,1467,2026-02-11,1,37.5,435,127.0,1,800,15,17.9
22471,1373,2026-02-20,1,62.7,376,106.0,1,1000,2,49.8
22472,1372,2026-02-20,2,142.2,1055,124.5,4,50,19,59.2
22473,1290,2026-02-20,1,62.6,375,124.0,4,1750,5,118.0
22474,1312,2026-02-20,1,55.6,333,108.0,1,1700,5,37.1
22475,1450,2026-02-20,1,62.1,372,113.0,1,1300,8,29.6
22476,1363,2026-02-20,2,155.9,1145,130.5,4,2250,10,57.0
22477,1329,2026-02-19,1,95.5,483,127.0,1,400,18,73.9
22478,1458,2026-02-19,1,84.8,429,126.0,4,750,11,94.6
22479,1362,2026-02-19,1,89.9,455,115.0,1,1750,13,49.9
22480,1391,2026-02-21,1,45.9,532,152.0,2,950,12,65.8
22481,1281,2026-02-21,1,45.5,527,129.0,4,600,15,15.2
22482,1271,2026-02-21,1,38.8,450,123.0,1,500,1,143.7
22483,1412,2026-02-21,2,85.6,992,130.5,2,950,14,
22484,1309,2026-02-21,1,36.6,424,125.0,3,200,15,38.5
22485,1457,2026-02-16,1,102.2,851,115.0,1,1650,3,150
22486,1277,2026-02-22,1,69.3,127,114.0,1,700,6,150
22487,1423,2026-02-22,1,60.6,111,,4,1750,20,59.7
22488,1369,2026-02-22,1,75.6,138,,7,250,9,71.6
22489,1346,2026-02-22,1,66.1,121,108.0,1,1250,1,44.9
22490,1379,2026-02-22,1,55.4,101,103.0,1,250,19,63.2
22491,1318,2026-02-22,1,52.0,95,,3,1750,20,28.9
22492,1411,2026-02-22,1,60.0,480,132.0,2,1850,9,33.3
22493,1330,2026-02-22,1,59.9,479,139.0,5,400,15,
22494,1329,2026-02-22,1,59.6,476,131.0,1,400,18,73.9
22495,1469,2026-02-22,1,60.1,480,142.0,1,1450,4,67.7
22496,1399,2026-02-22,1,65.2,521,131.0,2,1750,16,31.0
22497,1381,2026-02-22,1,61.2,489,138.0,4,400,14,72.7
22498,1311,2026-02-22,1,67.4,539,138.0,2,450,154,
22499,1467,2026-02-22,1,64.7,517,,2,800,15,30.8
22500,1410,2026-02-22,1,49.2,393,,2,1000,1,36.5
22501,1462,2026-02-22,1,53.2,425,142.0,1,1150,11,35.5
22502,1412,2026-02-16,1,46.3,115,117.0,2,950,14,
22503,1272,2026-02-16,1,48.4,120,111.0,1,1500,3,
22504,1310,2026-02-16,1,46.3,115,101.0,5,1250,9,85.6
22505,1339,2026-02-16,1,45.1,112,113.0,1,2200,181,30.1
22506,1371,2026-02-16,1,40.5,101,107.0,1,400,7,33.8
22507,1406,2026-02-16,2,109.9,1164,111.0,7,850,4,150
22508,1302,2026-02-16,1,44.1,110,115.0,1,50,3,72.3
22509,1396,2026-02-16,1,46.3,115,116.0,2,1250,16,63.9
22510,1357,2026-02-16,1,49.2,123,127.0,2,800,8,20.5
22511,1348,2026-02-16,1,45.0,112,122.0,6,1300,5,37.5
22512,1383,2026-02-16,1,35.3,88,112.0,2,650,15,16.8
22513,1274,2026-02-16,1,42.7,106,104.0,6,250,133,61.9
22514,1286,2026-02-16,1,56.4,921,126.0,1,250,143,23.5
22515,1468,2026-02-16,1,55.6,908,128.0,1,1050,19,41.3
22516,1393,2026-02-16,1,55.7,909,140.0,8,250,8,90.1
22517,1378,2026-02-16,1,63.7,1040,129.0,4,600,1,70.3
22518,1466,2026-02-16,1,55.5,906,128.0,4,1750,6,23.1
22519,1321,2026-02-16,1,52.5,857,134.0,4,1100,3,37.1
22520,1277,2026-02-16,1,54.8,895,150.0,1,700,6,150
22521,1271,2026-02-18,1,54.5,890,,1,500,1,143.7
22522,1457,2026-02-18,1,57.9,945,119.0,1,1650,3,150
22523,1468,2026-02-18,1,68.4,1117,129.0,1,1050,19,41.3
22524,1470,2026-02-18,1,58.1,948,122.0,1,800,16,32.3
22525,1381,2026-02-18,1,69.7,1138,146.0,4,400,14,72.7
22526,1430,2026-02-18,1,59.5,971,,5,950,4,24.8
22527,1321,2026-02-18,1,58.9,962,135.0,4,1100,3,37.1
22528,1406,2026-02-18,1,55.7,909,127.0,7,850,4,150
22529,1378,2026-02-18,1,62.8,1025,128.0,4,600,1,70.3
22530,1387,2026-02-21,1,99.7,830,123.0,1,1100,13,41.5
22531,1443,2026-02-20,1,97.5,812,130.0,1,450,124,46.4
22532,1407,2026-02-21,1,44.6,517,112.0,2,1800,2,134.3
22533,1301,2026-02-21,1,44.2,512,,1,1400,5,49.1
22534,1395,2026-02-21,1,52.1,604,133.0,2,250,18,68.9
22535,1298,2026-02-21,1,40.1,465,114.0,1,300,11,13.4
22536,1314,2026-02-21,1,44.7,518,126.0,4,1150,17,102.3
22537,1345,2026-02-21,1,42.0,487,145.0,2,950,2,56.6
22538,1370,2026-02-21,1,39.9,462,115.0,5,1100,70,
22539,1330,2026-02-21,1,49.3,571,147.0,5,400,15,
22540,1414,2026-02-19,1,34.3,34,108.0,1,1050,10,11.4
22541,1271,2026-02-19,2,106.1,505,109.0,1,500,1,143.7
22542,1391,2026-02-19,2,111.9,527,135.0,2,950,12,65.8
22543,1292,2026-02-19,1,25.6,25,123.0,5,1750,14,10.7
22544,1404,2026-02-19,1,28.4,28,111.0,2,1450,4,28.9
22545,1346,2026-02-19,1,28.1,28,96.0,1,1250,1,44.9
22546,1337,2026-02-19,2,89.7,664,128.0,1,750,13,45.8
22547,1395,2026-02-19,1,30.6,30,107.0,2,250,18,68.9
22548,1327,2026-02-19,1,31.8,31,100.0,1,1250,6,32.3
22549,1396,2026-02-19,1,34.6,34,112.0,2,1250,16,63.9
22550,1314,2026-02-19,1,32.4,32,126.0,4,1150,17,102.3
22551,1434,2026-02-19,1,33.6,33,119.0,2,1450,5,14.0
22552,1290,2026-02-19,1,35.4,35,104.0,4,1750,5,118.0
22553,1324,2026-02-19,1,26.1,26,103.0,1,1250,3,63.2
22554,1300,2026-02-19,1,70.8,752,127.0,1,700,19,23.6
22555,1345,2026-02-19,1,59.9,636,138.0,2,950,2,56.6
22556,1296,2026-02-19,1,56.9,605,140.0,2,50,5,37.9
22557,1413,2026-02-16,1,60.3,849,132.0,4,1400,6,64.4
22558,1274,2026-02-17,1,68.8,968,117.0,6,250,191,61.9
22559,1456,2026-02-17,1,62.0,873,114.0,7,400,7,150
22560,1432,2026-02-17,1,59.2,833,123.0,8,700,17,19.7
22561,1355,2026-02-17,1,61.0,859,,1,950,6,67.8
22562,1413,2026-02-17,1,55.6,783,131.0,4,1400,6,64.4
22563,1326,2026-02-17,1,67.6,952,124.0,1,200,12,45.1
22564,1457,2026-02-17,2,77.9,900,120.0,1,1650,3,150
22565,1433,2026-02-17,1,65.5,922,,6,1350,8,31.2
22566,1410,2026-02-17,1,60.3,849,146.0,2,1000,1,36.5
22567,1393,2026-02-17,1,61.2,861,,8,250,8,90.1
22568,1458,2026-02-17,2,85.4,1142,146.5,4,750,11,94.6
22569,1332,2026-02-17,1,59.5,837,132.0,3,400,14,66.1
22570,1317,2026-02-17,1,67.1,944,137.0,2,1250,10,55.9
22571,1407,2026-02-17,1,63.3,891,128.0,2,1800,2,134.3
22572,1305,2026-02-17,1,70.9,998,,4,250,17,47.3
22573,1380,2026-02-17,1,66.5,936,116.0,1,1550,12,105.4
22574,1441,2026-02-17,1,59.0,830,130.0,7,250,26,65.6
22575,1309,2026-02-17,2,78.9,914,112.0,3,200,15,38.5
22576,1369,2026-02-17,1,53.3,750,117.0,7,250,9,71.6
22577,1293,2026-02-17,1,33.1,397,124.0,1,50,50,
22578,1394,2026-02-17,1,35.2,422,125.0,1,200,6,33.4
22579,1446,2026-02-17,1,24.6,295,123.0,4,2000,6,46.7
22580,1428,2026-02-17,1,17.7,212,121.0,1,1350,4,9.8
22581,1287,2026-02-19,1,74.1,466,132.0,7,50,2,35.3
22582,1464,2026-02-19,1,75.2,473,,1,400,60,
22583,1341,2026-02-19,1,69.4,437,126.0,1,550,5,57.8
22584,1438,2026-02-19,1,76.1,479,116.0,7,1150,20,42.3
22585,1310,2026-02-19,1,73.2,461,110.0,5,1250,9,85.6
22586,1460,2026-02-19,1,73.8,464,,1,550,10,90.7
22587,1379,2026-02-19,1,77.4,487,107.0,1,250,19,63.2
22588,1402,2026-02-18,1,55.5,101,101.0,1,1700,5,61.7
22589,1367,2026-02-18,1,64.3,117,105.0,4,1550,7,45.2
22590,1337,2026-02-18,1,47.6,87,121.0,1,750,13,45.8
22591,1380,2026-02-18,1,60.0,110,108.0,1,1550,12,105.4
22592,1324,2026-02-18,1,68.7,125,103.0,1,1250,3,63.2
22593,1314,2026-02-17,1,15.0,15,111.0,4,1150,17,102.3
22594,1404,2026-02-17,1,15.0,15,,2,1450,4,28.9
22595,1396,2026-02-17,1,15.0,15,108.0,2,1250,16,63.9
22596,1325,2026-02-17,1,24.5,24,106.0,1,450,20,
22597,1363,2026-02-17,1,15.0,15,118.0,4,2250,10,57.0
22598,1290,2026-02-17,1,23.4,23,110.0,4,1750,5,118.0
22599,1271,2026-02-17,1,16.1,16,101.0,1,500,1,143.7
22600,1409,2026-02-19,1,72.7,181,127.0,2,550,10,24.2
22601,1284,2026-02-19,1,74.8,186,105.0,1,200,1,83.1
22602,1393,2026-02-19,1,72.4,181,111.0,8,250,8,90.1
22603,1406,2026-02-19,1,68.0,169,98.0,7,850,4,150
22604,1427,2026-02-19,1,78.6,196,127.0,2,200,11,52.4
22605,1451,2026-02-19,1,79.4,198,,1,1550,14,51.9
22606,1407,2026-02-19,1,74.9,187,96.0,2,1800,2,134.3
22607,1342,2026-02-19,1,79.8,199,,1,1100,4,66.5
22608,1423,2026-02-19,1,82.7,206,106.0,4,1750,20,59.7
22609,1394,2026-02-19,1,65.1,162,,1,200,6,33.4
22610,1277,2026-02-19,1,68.8,172,122.0,1,700,6,150
22611,1456,2026-02-19,1,72.4,181,107.0,7,400,7,150
22612,1367,2026-02-19,1,71.4,178,116.0,4,1550,7,45.2
22613,1451,2026-02-21,1,45.2,113,97.0,1,1550,14,51.9
22614,1327,2026-02-21,1,36.1,90,,1,1250,6,32.3
22615,1469,2026-02-18,1,61.7,388,,1,1450,4,67.7
22616,1373,2026-02-18,1,56.9,358,111.0,1,1000,2,49.8
22617,1308,2026-02-18,1,58.5,368,125.0,6,1750,19,19.5
22618,1464,2026-02-18,1,64.3,405,114.0,1,400,149,
22619,1460,2026-02-18,1,62.3,392,104.0,1,550,10,90.7
22620,1407,2026-02-18,1,59.0,371,112.0,2,1800,2,134.3
22621,1310,2026-02-18,1,60.3,379,110.0,5,1250,9,85.6
22622,1290,2026-02-18,1,55.6,350,121.0,4,1750,5,118.0
22623,1446,2026-02-18,1,73.4,462,126.0,4,2000,6,46.7
22624,1449,2026-02-18,1,63.4,399,110.0,6,500,10,35.2
22625,1302,2026-02-18,1,64.4,405,128.0,1,50,3,72.3
22626,1456,2026-02-18,1,60.1,378,107.0,7,400,7,150
22627,1467,2026-02-28,1,51.6,412,115.0,3,800,15,49.6
22628,1382,2026-02-28,1,35.9,287,117.0,1,500,5,54.0
22629,1366,2026-02-28,1,45.3,362,113.0,1,1850,5,101.7
22630,1460,2026-02-28,2,104.7,736,111.0,2,550,8,150
22631,1324,2026-02-28,2,80.5,474,113.5,2,1250,3,53.7
22632,1396,2026-02-28,1,39.9,319,135.0,3,1250,16,74.0
22633,1325,2026-02-28,2,76.2,366,113.0,2,450,10,
22634,1457,2026-02-28,1,42.5,340,120.0,2,1650,3,47.2
22635,1281,2026-02-28,1,51.1,408,,5,600,15,17.0
22636,1373,2026-02-28,1,40.9,327,114.0,2,1000,17,80.5
22637,1441,2026-02-28,2,99.4,686,115.5,8,250,42,150
22638,1272,2026-02-28,1,46.6,372,126.0,2,1500,9,
22639,1468,2026-02-28,3,107.9,853,119.3,2,1050,14,52.9
22640,1409,2026-02-28,2,71.6,679,149.0,3,550,10,23.9
22641,1469,2026-02-28,2,100.3,669,134.5,2,1450,4,55.7
22642,1325,2026-02-25,1,69.7,557,123.0,2,450,10,
22643,1382,2026-02-25,1,77.4,619,128.0,1,500,5,54.0
22644,1373,2026-02-25,1,74.5,596,,2,1000,17,80.5
22645,1383,2026-02-25,2,115.8,731,122.0,3,650,2,132.7
22646,1370,2026-02-25,1,76.3,610,,6,1100,31,
22647,1438,2026-02-25,1,61.3,422,123.0,8,1150,12,118.4
22648,1394,2026-02-25,1,60.1,414,107.0,2,200,6,46.6
22649,1430,2026-02-25,1,52.9,365,144.0,6,950,4,71.2
22650,1297,2026-02-25,1,57.7,398,120.0,1,100,30,62.2
22651,1304,2026-02-25,1,55.6,383,129.0,1,800,16,30.9
22652,1407,2026-02-25,1,65.1,449,106.0,3,1800,2,80.1
22653,1308,2026-02-25,1,53.1,366,126.0,7,1750,19,45.2
22654,1362,2026-02-25,1,55.3,381,120.0,2,1750,13,30.7
22655,1392,2026-02-25,1,58.8,405,115.0,1,850,2,61.3
22656,1292,2026-02-25,2,128.2,826,127.0,6,1750,14,53.4
22657,1460,2026-02-25,1,55.8,385,104.0,2,550,8,150
22658,1418,2026-02-25,1,50.7,349,120.0,1,900,30,
22659,1277,2026-02-25,1,59.6,411,128.0,2,700,6,150
22660,1452,2026-02-25,1,60.5,417,,1,350,5,67.2
22661,1345,2026-02-25,1,67.3,464,132.0,3,950,2,37.4
22662,1272,2026-02-25,2,91.2,486,116.5,2,1500,9,
22663,1411,2026-02-25,1,61.8,426,119.0,3,1850,9,34.3
22664,1337,2026-02-25,2,110.4,711,134.0,2,750,13,45.1
22665,1328,2026-02-25,1,63.5,438,120.0,1,550,9,
22666,1441,2026-02-25,1,59.7,411,121.0,8,250,131,150
22667,1410,2026-02-25,1,63.6,438,126.0,3,1000,1,44.0
22668,1352,2026-02-25,1,59.3,409,133.0,1,1300,13,39.5
22669,1427,2026-02-25,1,65.5,451,129.0,3,200,11,76.5
22670,1326,2026-02-25,1,63.1,435,118.0,2,200,11,147.4
22671,1302,2026-02-25,1,64.8,447,119.0,2,50,3,70.5
22672,1396,2026-02-25,1,31.9,79,127.0,3,1250,16,74.0
22673,1317,2026-02-25,1,28.8,72,125.0,3,1250,10,61.6
22674,1357,2026-02-25,1,34.8,87,121.0,3,800,15,82.1
22675,1327,2026-02-25,1,29.4,73,104.0,2,1250,6,51.2
22676,1442,2026-02-25,1,22.7,56,109.0,1,1150,6,150
22677,1371,2026-02-23,1,74.8,99,99.0,2,400,7,62.3
22678,1405,2026-02-23,2,168.8,872,106.5,1,1000,3,150
22679,1458,2026-02-23,1,83.8,111,118.0,5,750,11,46.6
22680,1325,2026-02-23,1,74.8,99,104.0,2,450,10,
22681,1313,2026-02-23,1,80.0,106,99.0,1,2150,16,150
22682,1326,2026-02-23,1,74.7,99,108.0,2,200,11,147.4
22683,1470,2026-02-23,1,75.9,101,100.0,2,800,16,42.2
22684,1394,2026-02-23,1,79.6,106,94.0,2,200,6,46.6
22685,1423,2026-02-23,1,71.2,94,105.0,5,1750,20,29.7
22686,1380,2026-02-23,1,69.7,92,100.0,2,1550,1,150
22687,1460,2026-02-23,1,76.0,101,101.0,2,550,8,150
22688,1357,2026-02-23,1,76.3,101,111.0,3,800,15,82.1
22689,1282,2026-02-23,1,73.8,98,107.0,1,1000,12,41.0
22690,1284,2026-02-23,1,69.7,92,105.0,2,200,7,150
22691,1327,2026-02-23,1,78.1,104,103.0,2,1250,6,51.2
22692,1348,2026-02-23,1,88.6,767,133.0,7,1300,5,98.6
22693,1366,2026-02-23,1,91.3,791,108.0,1,1850,5,101.7
22694,1308,2026-02-23,1,82.6,715,132.0,7,1750,19,45.2
22695,1414,2026-02-23,1,90.7,786,129.0,2,1050,18,64.3
22696,1300,2026-02-23,1,81.0,702,127.0,2,700,19,48.8
22697,1342,2026-02-23,1,94.0,814,108.0,2,1100,4,92.2
22698,1442,2026-02-23,1,91.5,793,114.0,1,1150,6,150
22699,1329,2026-02-23,1,98.3,851,130.0,2,400,20,85.2
22700,1272,2026-02-23,1,87.8,760,123.0,2,1500,9,
22701,1379,2026-02-27,1,47.8,87,99.0,2,250,19,71.0
22702,1395,2026-02-27,1,46.6,85,120.0,3,250,18,87.8
22703,1381,2026-02-27,1,49.6,90,115.0,5,400,14,27.6
22704,1383,2026-02-27,1,41.2,75,111.0,3,650,2,132.7
22705,1449,2026-02-27,1,44.2,81,94.0,7,500,10,56.4
22706,1301,2026-02-27,1,43.8,80,114.0,2,1400,5,116.7
22707,1329,2026-02-28,2,80.6,393,123.5,2,400,20,85.2
22708,1379,2026-02-28,1,56.3,354,107.0,2,250,19,71.0
22709,1363,2026-02-28,3,118.2,635,108.0,5,2250,10,39.4
22710,1301,2026-02-28,1,61.2,385,130.0,2,1400,5,116.7
22711,1464,2026-02-28,1,48.5,305,,2,400,20,
22712,1456,2026-02-28,1,52.8,332,99.0,8,400,7,44.0
22713,1414,2026-02-28,1,48.0,302,118.0,2,1050,18,64.3
22714,1320,2026-02-28,3,140.1,728,117.0,1,450,13,150
22715,1349,2026-02-28,1,62.8,395,124.0,1,2050,7,52.3
22716,1442,2026-02-28,1,67.1,422,112.0,1,1150,6,150
22717,1313,2026-02-28,1,62.5,393,,1,2150,16,150
22718,1310,2026-02-28,2,100.6,813,111.5,6,1250,9,71.5
22719,1380,2026-02-28,2,111.7,770,110.5,2,1550,1,150
22720,1341,2026-02-28,1,62.9,396,133.0,2,550,5,52.4
22721,1335,2026-02-28,2,92.8,748,107.0,1,200,7,
22722,1383,2026-02-28,2,121.7,747,121.5,3,650,2,132.7
22723,1367,2026-02-28,1,55.3,348,121.0,5,1550,7,41.3
22724,1391,2026-02-28,2,93.9,421,133.0,3,950,12,59.3
22725,1466,2026-02-28,1,52.8,332,113.0,5,1750,6,39.5
22726,1277,2026-03-01,1,77.1,894,134.0,2,700,6,150
22727,1288,2026-03-01,2,139.5,1331,135.5,1,500,4,120.5
22728,1274,2026-03-01,1,79.3,919,121.0,7,250,152,44.1
22729,1314,2026-03-01,1,61.6,714,144.0,5,1150,17,100.8
22730,1311,2026-03-01,1,74.4,863,,3,450,158,
22731,1294,2026-03-01,1,77.1,894,127.0,1,1250,10,
22732,1357,2026-03-01,1,85.9,996,,3,800,15,82.1
22733,1390,2026-03-01,1,79.7,924,131.0,1,550,8,91.4
22734,1380,2026-03-01,1,75.0,870,116.0,2,1550,1,150
22735,1309,2026-03-01,1,73.7,854,112.0,4,200,15,33.9
22736,1312,2026-02-28,1,30.5,353,108.0,2,1700,5,20.3
22737,1285,2026-02-28,1,29.0,336,136.0,1,800,42,32.2
22738,1410,2026-02-28,1,34.4,399,138.0,3,1000,1,44.0
22739,1319,2026-02-28,1,20.1,233,110.0,1,1250,82,30.9
22740,1331,2026-02-28,2,78.7,698,130.0,1,200,14,103.1
22741,1328,2026-02-28,1,25.4,294,129.0,1,550,9,
22742,1314,2026-02-28,1,29.1,337,135.0,5,1150,17,100.8
22743,1438,2026-02-28,2,92.9,825,128.5,8,1150,12,118.4
22744,1432,2026-02-28,1,26.4,306,134.0,9,700,17,8.8
22745,1342,2026-02-28,1,16.6,192,116.0,2,1100,4,92.2
22746,1407,2026-02-28,1,34.2,396,110.0,3,1800,2,80.1
22747,1404,2026-02-24,1,68.4,592,135.0,3,1450,4,64.5
22748,1405,2026-02-24,1,73.9,640,,1,1000,3,150
22749,1284,2026-02-24,1,71.1,616,122.0,2,200,7,150
22750,1373,2026-02-24,1,77.7,673,108.0,2,1000,17,80.5
22751,1468,2026-02-24,1,50.9,351,116.0,2,1050,14,52.9
22752,1271,2026-02-24,1,44.7,308,115.0,2,500,1,53.5
22753,1410,2026-02-24,1,33.9,233,126.0,3,1000,1,44.0
22754,1313,2026-02-24,1,48.7,336,119.0,1,2150,16,150
22755,1366,2026-02-24,1,48.8,336,110.0,1,1850,5,101.7
22756,1427,2026-02-26,1,49.3,295,119.0,3,200,11,76.5
22757,1284,2026-02-26,1,42.2,253,113.0,2,200,7,150
22758,1391,2026-02-26,1,48.5,291,,3,950,12,59.3
22759,1393,2026-02-26,1,45.6,273,128.0,9,250,8,21.7
22760,1309,2026-02-28,1,28.1,28,,4,200,15,33.9
22761,1404,2026-02-28,1,28.3,28,117.0,3,1450,4,64.5
22762,1326,2026-02-28,2,83.3,354,114.0,2,200,11,147.4
22763,1337,2026-02-28,1,25.0,25,120.0,2,750,13,45.1
22764,1271,2026-02-28,1,35.5,35,108.0,2,500,1,53.5
22765,1408,2026-02-28,1,30.2,30,91.0,1,400,103,
22766,1348,2026-02-28,1,29.7,29,117.0,7,1300,5,98.6
22767,1415,2026-02-28,1,34.5,34,119.0,1,1500,9,23.0
22768,1339,2026-02-24,1,54.7,410,128.0,2,2200,137,36.5
22769,1290,2026-02-24,1,57.1,428,129.0,5,1750,5,38.1
22770,1438,2026-02-24,1,59.0,442,118.0,8,1150,12,118.4
22771,1296,2026-02-24,1,58.4,438,135.0,3,50,19,119.9
22772,1361,2026-02-24,1,59.6,447,139.0,1,800,11,33.1
22773,1332,2026-02-28,1,58.1,348,116.0,4,400,14,64.6
22774,1300,2026-02-28,1,65.5,393,128.0,2,700,19,48.8
22775,1395,2026-02-28,1,58.8,352,127.0,3,250,18,87.8
22776,1392,2026-02-28,1,44.9,269,119.0,1,850,2,61.3
22777,1430,2026-02-28,2,118.0,796,133.5,6,950,4,71.2
22778,1284,2026-02-28,1,54.6,327,116.0,2,200,7,150
22779,1387,2026-02-28,1,66.5,399,119.0,2,1100,13,27.7
22780,1286,2026-02-28,1,61.6,369,110.0,2,250,60,52.3
22781,1288,2026-02-28,1,57.9,347,123.0,1,500,4,120.5
22782,1450,2026-02-28,1,55.4,332,102.0,2,1300,8,79.5
22783,1275,2026-02-28,1,52.2,313,127.0,1,600,6,39.9
22784,1446,2026-02-28,1,62.4,374,110.0,5,2000,6,29.7
22785,1291,2026-02-28,1,49.6,297,,1,450,20,
22786,1433,2026-02-28,1,68.8,412,119.0,7,1350,8,32.8
22787,1445,2026-02-28,1,61.9,371,110.0,1,1100,183,
22788,1310,2026-02-26,1,49.5,544,119.0,6,1250,9,71.5
22789,1407,2026-02-26,1,44.9,493,106.0,3,1800,2,80.1
