aanwezigheid_id,deelname_id,medewerker_id,activiteit_id,check_in_tijd,check_out_tijd,werkelijke_duur_min,geschatte_calorieen,hartslag_gem,hartslag_piek
29047,49440,1691,4948,2026-03-19 18:22:00,2026-03-19 19:24:00,62.0,496,111,140
29048,49441,1714,4948,2026-03-19 18:34:00,2026-03-19 19:30:48,56.8,454,121,147
29049,49444,1705,4948,2026-03-19 18:29:00,2026-03-19 19:27:48,58.8,470,,
29050,49445,1681,4948,2026-03-19 18:26:00,2026-03-19 19:21:00,55.0,440,133,148
29051,49447,1605,4948,2026-03-19 18:26:00,2026-03-19 19:24:18,58.3,466,121,151
29052,49448,1753,4948,2026-03-19 18:32:00,2026-03-19 19:29:18,57.3,458,112,
29053,49449,1647,4948,2026-03-19 18:37:00,2026-03-19 19:34:24,57.4,459,137,172
29054,49451,1629,4948,2026-03-19 18:39:00,2026-03-19 19:31:42,52.7,421,118,129
29055,49452,1716,4948,2026-03-19 18:37:00,2026-03-19 19:49:48,72.8,582,124,150
29056,49453,1750,4948,2026-03-19 18:41:00,2026-03-19 19:32:36,51.6,412,114,144
29057,49454,1658,4948,2026-03-19 18:25:00,2026-03-19 19:23:24,58.4,467,128,156
29058,49455,1607,4948,2026-03-19 18:34:00,2026-03-19 19:40:12,66.2,529,,124
29059,49456,1719,4949,2026-03-20 18:08:00,2026-03-20 19:07:12,59.2,444,112,138
29060,49457,1722,4949,2026-03-20 18:29:00,2026-03-20 19:25:06,56.1,420,108,132
29061,49459,1601,4950,2026-03-19 19:06:00,2026-03-19 20:27:36,81.6,747,133,150
29062,49461,1607,4950,2026-03-19 19:07:00,2026-03-19 20:24:36,77.6,711,113,145
29063,49462,1648,4950,2026-03-19 18:56:00,2026-03-19 20:01:30,65.5,600,140,162
29064,49463,1564,4950,2026-03-19 18:52:00,2026-03-19 20:07:54,75.9,695,136,151
29065,49464,1654,4950,2026-03-19 19:11:00,2026-03-19 20:20:06,69.1,633,138,163
29066,49465,1666,4951,2026-03-18 17:43:00,2026-03-18 18:38:36,55.6,417,136,156
29067,49466,1719,4951,2026-03-18 17:52:00,2026-03-18 18:47:00,55.0,412,116,147
29068,49468,1608,4951,2026-03-18 17:36:00,2026-03-18 18:36:24,60.4,452,115,132
29069,49469,1746,4951,2026-03-18 17:57:00,2026-03-18 18:45:30,48.5,363,120,133
29070,49471,1650,4951,2026-03-18 17:48:00,2026-03-18 18:39:36,51.6,387,126,151
29071,49472,1677,4952,2026-03-19 19:23:00,2026-03-19 20:19:48,56.8,927,133,161
29072,49473,1673,4952,2026-03-19 19:29:00,2026-03-19 20:14:24,45.4,741,143,
29073,49475,1609,4953,2026-03-18 07:10:00,2026-03-18 08:16:54,66.9,776,138,173
29074,49476,1642,4953,2026-03-18 07:29:00,2026-03-18 08:38:06,69.1,801,124,153
29075,49477,1637,4953,2026-03-18 07:29:00,2026-03-18 08:48:42,79.7,924,120,145
29076,49478,1654,4953,2026-03-18 07:27:00,2026-03-18 08:48:36,81.6,946,132,
29077,49479,1631,4953,2026-03-18 07:21:00,2026-03-18 08:46:18,85.3,989,137,164
29078,49480,1646,4953,2026-03-18 07:09:00,2026-03-18 08:23:54,74.9,868,127,137
29079,49482,1705,4953,2026-03-18 07:09:00,2026-03-18 08:15:12,66.2,767,,176
29080,49483,1643,4953,2026-03-18 07:22:00,2026-03-18 08:39:24,77.4,897,113,125
29081,49484,1710,4953,2026-03-18 07:10:00,2026-03-18 08:27:48,77.8,902,,162
29082,49485,1575,4953,2026-03-18 07:15:00,2026-03-18 08:35:06,80.1,929,143,164
29083,49486,1572,4953,2026-03-18 07:24:00,2026-03-18 08:35:36,71.6,830,,141
29084,49487,1719,4953,2026-03-18 07:06:00,2026-03-18 08:21:18,75.3,873,134,153
29085,49488,1634,4953,2026-03-18 07:13:00,2026-03-18 08:24:06,71.1,824,124,156
29086,49490,1751,4953,2026-03-18 07:17:00,2026-03-18 08:33:54,76.9,892,,141
29087,49491,1736,4954,2026-03-16 18:35:00,2026-03-16 19:50:42,75.7,138,112,144
29088,49493,1636,4955,2026-03-20 12:28:00,2026-03-20 13:34:42,66.7,500,126,148
29089,49494,1614,4955,2026-03-20 12:24:00,2026-03-20 13:21:54,57.9,434,147,165
29090,49495,1650,4955,2026-03-20 12:27:00,2026-03-20 13:32:18,65.3,489,112,140
29091,49497,1655,4956,2026-03-18 12:36:00,2026-03-18 13:55:06,79.1,949,143,154
29092,49498,1708,4956,2026-03-18 12:40:00,2026-03-18 14:01:00,81.0,972,127,147
29093,49499,1620,4956,2026-03-18 13:00:00,2026-03-18 14:11:54,71.9,862,,152
29094,49500,1577,4956,2026-03-18 12:49:00,2026-03-18 14:20:12,91.2,1094,134,154
29095,49516,1674,4958,2026-03-16 18:21:00,2026-03-16 19:35:30,74.5,620,115,137
29096,49517,1623,4958,2026-03-16 18:12:00,2026-03-16 19:23:18,71.3,594,132,153
29097,49519,1609,4958,2026-03-16 18:28:00,2026-03-16 19:33:54,65.9,549,131,147
29098,49520,1627,4958,2026-03-16 18:28:00,2026-03-16 19:39:42,71.7,597,117,132
29099,49521,1642,4959,2026-03-17 19:56:00,2026-03-17 20:45:18,49.3,369,114,148
29100,49523,1741,4959,2026-03-17 19:43:00,2026-03-17 20:26:54,43.9,329,,156
29101,49524,1665,4960,2026-03-23 12:23:00,2026-03-23 13:12:30,49.5,594,130,161
29102,49525,1666,4960,2026-03-23 12:17:00,2026-03-23 13:00:18,43.3,519,139,171
29103,49526,1731,4960,2026-03-23 12:23:00,2026-03-23 13:02:42,39.7,476,,153
29104,49527,1755,4960,2026-03-23 12:20:00,2026-03-23 13:01:12,41.2,494,,155
29105,49529,1681,4960,2026-03-23 12:07:00,2026-03-23 12:59:30,52.5,630,133,162
29106,49531,1636,4960,2026-03-23 12:29:00,2026-03-23 13:14:06,45.1,541,138,157
29107,49533,1739,4960,2026-03-23 12:05:00,2026-03-23 12:45:12,40.2,482,114,127
29108,49534,1697,4960,2026-03-23 12:12:00,2026-03-23 12:59:12,47.2,566,132,
29109,49535,1661,4960,2026-03-23 12:22:00,2026-03-23 13:00:12,38.2,458,118,129
29110,49536,1712,4960,2026-03-23 12:06:00,2026-03-23 12:51:24,45.4,544,146,172
29111,49537,1571,4961,2026-03-29 10:07:00,2026-03-29 10:49:18,42.3,465,128,139
29112,49538,1593,4961,2026-03-29 10:08:00,2026-03-29 10:48:36,40.6,446,,148
29113,49539,1754,4961,2026-03-29 10:20:00,2026-03-29 11:06:36,46.6,512,114,
29114,49540,1743,4961,2026-03-29 10:25:00,2026-03-29 11:13:42,48.7,535,114,125
29115,49541,1594,4961,2026-03-29 10:22:00,2026-03-29 11:09:12,47.2,519,113,124
29116,49542,1639,4961,2026-03-29 10:09:00,2026-03-29 10:52:24,43.4,477,112,
29117,49543,1677,4961,2026-03-29 10:09:00,2026-03-29 10:50:54,41.9,460,143,
29118,49544,1625,4961,2026-03-29 10:28:00,2026-03-29 11:19:42,51.7,568,141,164
29119,49545,1621,4961,2026-03-29 10:06:00,2026-03-29 10:43:54,37.9,416,133,153
29120,49555,1614,4963,2026-03-26 17:08:00,2026-03-26 17:51:48,43.8,302,133,165
29121,49556,1651,4963,2026-03-26 17:15:00,2026-03-26 17:58:54,43.9,302,126,149
29122,49557,1713,4963,2026-03-26 17:11:00,2026-03-26 17:55:06,44.1,304,108,131
29123,49559,1582,4963,2026-03-26 17:13:00,2026-03-26 18:07:48,54.8,378,134,165
29124,49566,1617,4965,2026-03-24 19:51:00,2026-03-24 20:21:42,30.7,30,123,138
29125,49568,1648,4965,2026-03-24 19:38:00,2026-03-24 20:08:24,30.4,30,105,135
29126,49569,1711,4965,2026-03-24 19:35:00,2026-03-24 20:13:18,38.3,38,110,142
29127,49570,1628,4966,2026-03-24 07:29:00,2026-03-24 09:01:54,92.9,585,119,136
29128,49571,1601,4966,2026-03-24 07:28:00,2026-03-24 09:01:48,93.8,590,122,155
29129,49572,1747,4966,2026-03-24 07:28:00,2026-03-24 09:00:48,92.8,584,125,144
29130,49573,1666,4966,2026-03-24 07:23:00,2026-03-24 08:56:42,93.7,590,143,155
29131,49574,1572,4966,2026-03-24 07:41:00,2026-03-24 09:15:42,94.7,596,108,138
29132,49575,1709,4966,2026-03-24 07:33:00,2026-03-24 09:06:48,93.8,590,125,137
29133,49576,1621,4966,2026-03-24 07:38:00,2026-03-24 09:00:42,82.7,521,118,137
29134,49577,1733,4966,2026-03-24 07:45:00,2026-03-24 09:15:06,90.1,567,120,141
29135,49578,1617,4966,2026-03-24 07:27:00,2026-03-24 08:59:12,92.2,580,141,172
29136,49590,1730,4968,2026-03-25 17:23:00,2026-03-25 18:20:30,57.5,291,135,161
29137,49592,1734,4968,2026-03-25 17:33:00,2026-03-25 18:37:48,64.8,328,95,118
29138,49593,1567,4968,2026-03-25 17:22:00,2026-03-25 18:29:18,67.3,340,,117
29139,49594,1646,4968,2026-03-25 17:40:00,2026-03-25 18:45:36,65.6,332,106,123
29140,49596,1657,4968,2026-03-25 17:40:00,2026-03-25 18:35:00,55.0,278,113,130
29141,49597,1594,4968,2026-03-25 17:36:00,2026-03-25 18:34:48,58.8,297,99,109
29142,49598,1622,4968,2026-03-25 17:26:00,2026-03-25 18:31:36,65.6,332,,116
29143,49599,1754,4968,2026-03-25 17:34:00,2026-03-25 18:28:42,54.7,277,106,123
29144,49603,1620,4968,2026-03-25 17:39:00,2026-03-25 18:37:18,58.3,295,121,151
29145,49604,1705,4969,2026-03-25 16:53:00,2026-03-25 18:04:42,71.7,494,128,162
29146,49605,1623,4969,2026-03-25 17:00:00,2026-03-25 18:21:12,81.2,560,131,166
29147,49606,1674,4969,2026-03-25 17:04:00,2026-03-25 18:18:24,74.4,513,109,137
29148,49607,1676,4969,2026-03-25 16:56:00,2026-03-25 18:07:06,71.1,490,132,
29149,49609,1627,4969,2026-03-25 17:09:00,2026-03-25 18:30:42,81.7,563,,125
29150,49610,1640,4969,2026-03-25 17:07:00,2026-03-25 18:35:48,88.8,612,129,150
29151,49612,1718,4969,2026-03-25 17:10:00,2026-03-25 18:26:30,76.5,527,105,136
29152,49615,1596,4970,2026-03-24 17:56:00,2026-03-24 18:47:24,51.4,616,119,131
29153,49616,1621,4970,2026-03-24 17:51:00,2026-03-24 18:34:54,43.9,526,133,145
29154,49617,1622,4970,2026-03-24 18:15:00,2026-03-24 19:12:30,57.5,690,121,133
29155,49618,1628,4970,2026-03-24 18:02:00,2026-03-24 18:47:54,45.9,550,137,161
29156,49619,1690,4970,2026-03-24 18:08:00,2026-03-24 18:56:12,48.2,578,,152
29157,49623,1623,4972,2026-03-28 14:20:00,2026-03-28 15:06:12,46.2,318,,
29158,49625,1644,4972,2026-03-28 14:35:00,2026-03-28 15:18:12,43.2,298,131,156
29159,49627,1746,4972,2026-03-28 14:30:00,2026-03-28 15:12:24,42.4,292,125,
29160,49629,1739,4972,2026-03-28 14:40:00,2026-03-28 15:28:54,48.9,337,,115
29161,49630,1567,4973,2026-03-26 12:39:00,2026-03-26 13:43:24,64.4,444,115,127
29162,49631,1715,4973,2026-03-26 12:55:00,2026-03-26 13:59:18,64.3,443,129,150
29163,49632,1651,4973,2026-03-26 12:45:00,2026-03-26 13:58:12,73.2,505,130,162
29164,49633,1739,4973,2026-03-26 12:49:00,2026-03-26 13:48:12,59.2,408,118,148
29165,49634,1613,4973,2026-03-26 12:40:00,2026-03-26 13:32:18,52.3,360,96,122
29166,49635,1733,4973,2026-03-26 12:49:00,2026-03-26 13:45:06,56.1,387,124,135
29167,49637,1625,4973,2026-03-26 12:53:00,2026-03-26 13:42:12,49.2,339,137,172
29168,49638,1707,4973,2026-03-26 12:35:00,2026-03-26 13:31:00,56.0,386,105,117
29169,49639,1640,4973,2026-03-26 12:56:00,2026-03-26 13:58:36,62.6,431,118,136
29170,49640,1620,4973,2026-03-26 12:49:00,2026-03-26 13:41:24,52.4,361,123,149
29171,49641,1642,4973,2026-03-26 12:41:00,2026-03-26 13:36:12,55.2,380,,135
29172,49642,1573,4973,2026-03-26 12:58:00,2026-03-26 13:58:06,60.1,414,109,133
29173,49643,1593,4973,2026-03-26 12:59:00,2026-03-26 13:54:24,55.4,382,113,139
29174,49645,1673,4973,2026-03-26 12:51:00,2026-03-26 13:50:42,59.7,411,124,151
29175,49646,1606,4973,2026-03-26 12:38:00,2026-03-26 13:33:36,55.6,383,,140
29176,49647,1589,4973,2026-03-26 12:47:00,2026-03-26 13:40:06,53.1,366,105,
29177,49648,1562,4973,2026-03-26 12:47:00,2026-03-26 13:49:30,62.5,431,115,130
29178,49649,1679,4973,2026-03-26 12:52:00,2026-03-26 13:57:30,65.5,451,118,146
29179,49650,1601,4973,2026-03-26 12:58:00,2026-03-26 13:53:36,55.6,383,128,141
29180,49652,1636,4974,2026-03-25 12:15:00,2026-03-25 14:00:48,105.8,881,129,
29181,49653,1627,4974,2026-03-25 12:15:00,2026-03-25 13:57:54,102.9,857,,138
29182,49656,1613,4974,2026-03-25 12:27:00,2026-03-25 14:12:06,105.1,875,103,
29183,49657,1651,4974,2026-03-25 12:13:00,2026-03-25 13:55:24,102.4,853,128,163
29184,49658,1676,4975,2026-03-27 17:22:00,2026-03-27 18:55:12,93.2,559,133,158
29185,49659,1619,4975,2026-03-27 17:29:00,2026-03-27 18:57:42,88.7,532,123,153
29186,49660,1634,4975,2026-03-27 17:09:00,2026-03-27 18:44:12,95.2,571,119,152
29187,49661,1575,4975,2026-03-27 17:29:00,2026-03-27 19:02:36,93.6,561,129,156
29188,49662,1590,4975,2026-03-27 17:09:00,2026-03-27 18:38:24,89.4,536,128,148
29189,49663,1673,4975,2026-03-27 17:26:00,2026-03-27 18:55:18,89.3,535,123,134
29190,49664,1617,4975,2026-03-27 17:23:00,2026-03-27 18:53:42,90.7,544,,156
29191,49665,1654,4975,2026-03-27 17:19:00,2026-03-27 18:40:12,81.2,487,128,
29192,49666,1648,4975,2026-03-27 17:25:00,2026-03-27 18:58:48,93.8,562,124,
29193,49667,1717,4975,2026-03-27 17:15:00,2026-03-27 18:43:06,88.1,528,131,165
29194,49668,1594,4975,2026-03-27 17:06:00,2026-03-27 18:36:48,90.8,544,,119
29195,49669,1593,4976,2026-03-28 15:06:00,2026-03-28 16:07:36,61.6,462,113,133
29196,49670,1729,4976,2026-03-28 14:51:00,2026-03-28 15:53:06,62.1,465,129,140
29197,49671,1568,4976,2026-03-28 14:57:00,2026-03-28 16:06:06,69.1,518,122,148
29198,49672,1708,4976,2026-03-28 15:13:00,2026-03-28 16:07:48,54.8,411,133,145
29199,49673,1571,4976,2026-03-28 15:01:00,2026-03-28 16:05:00,64.0,480,131,163
29200,49674,1596,4976,2026-03-28 15:02:00,2026-03-28 16:06:48,64.8,485,119,135
29201,49675,1586,4976,2026-03-28 15:13:00,2026-03-28 16:13:18,60.3,452,114,138
29202,49676,1722,4976,2026-03-28 14:54:00,2026-03-28 15:52:42,58.7,440,116,150
29203,49677,1730,4976,2026-03-28 15:00:00,2026-03-28 15:59:12,59.2,444,129,154
29204,49678,1619,4976,2026-03-28 15:09:00,2026-03-28 16:04:36,55.6,417,122,152
29205,49679,1754,4976,2026-03-28 15:02:00,2026-03-28 15:57:48,55.8,418,105,121
29206,49680,1746,4976,2026-03-28 15:06:00,2026-03-28 16:10:42,64.7,485,120,150
29207,49681,1646,4976,2026-03-28 15:11:00,2026-03-28 16:11:36,60.6,454,122,145
29208,49682,1689,4976,2026-03-28 15:13:00,2026-03-28 16:12:24,59.4,445,119,149
29209,49683,1573,4976,2026-03-28 14:57:00,2026-03-28 16:03:30,66.5,498,,153
29210,49684,1654,4976,2026-03-28 15:01:00,2026-03-28 15:56:54,55.9,419,122,152
29211,49685,1733,4976,2026-03-28 15:04:00,2026-03-28 16:03:06,59.1,443,121,149
29212,49686,1743,4977,2026-03-24 18:59:00,2026-03-24 20:02:54,63.9,323,,135
29213,49687,1640,4977,2026-03-24 18:43:00,2026-03-24 19:39:06,56.1,284,121,131
29214,49688,1600,4977,2026-03-24 18:57:00,2026-03-24 19:58:06,61.1,309,127,159
29215,49689,1714,4977,2026-03-24 18:44:00,2026-03-24 19:45:24,61.4,311,112,144
29216,49692,1614,4977,2026-03-24 18:56:00,2026-03-24 19:59:24,63.4,321,129,139
29217,49693,1647,4977,2026-03-24 18:55:00,2026-03-24 20:01:48,66.8,338,132,154
29218,49694,1713,4978,2026-03-29 09:28:00,2026-03-29 11:01:00,93.0,585,105,131
29219,49695,1697,4978,2026-03-29 09:15:00,2026-03-29 10:40:00,85.0,535,127,156
29220,49696,1637,4978,2026-03-29 09:13:00,2026-03-29 10:48:06,95.1,599,113,133
29221,49697,1666,4978,2026-03-29 09:23:00,2026-03-29 10:57:12,94.2,593,129,146
29222,49698,1754,4978,2026-03-29 09:09:00,2026-03-29 10:35:42,86.7,546,109,134
29223,49699,1592,4978,2026-03-29 09:15:00,2026-03-29 10:42:00,87.0,548,,122
29224,49700,1605,4978,2026-03-29 09:06:00,2026-03-29 10:35:42,89.7,565,125,149
29225,49701,1707,4978,2026-03-29 09:09:00,2026-03-29 10:31:30,82.5,519,103,132
29226,49702,1641,4978,2026-03-29 09:06:00,2026-03-29 10:37:36,91.6,577,130,140
29227,49703,1676,4978,2026-03-29 09:20:00,2026-03-29 10:44:00,84.0,529,136,165
29228,49704,1593,4978,2026-03-29 09:23:00,2026-03-29 10:58:54,95.9,604,,147
29229,49706,1602,4978,2026-03-29 09:12:00,2026-03-29 10:35:30,83.5,526,,169
29230,49707,1717,4978,2026-03-29 09:13:00,2026-03-29 10:40:12,87.2,549,138,157
29231,49708,1600,4978,2026-03-29 09:23:00,2026-03-29 10:51:48,88.8,559,134,165
29232,49709,1601,4978,2026-03-29 09:26:00,2026-03-29 10:57:30,91.5,576,124,158
29233,49715,1674,4980,2026-04-01 17:22:00,2026-04-01 18:18:42,56.7,391,,128
29234,49717,1729,4980,2026-04-01 17:18:00,2026-04-01 18:16:18,58.3,402,122,156
29235,49719,1606,4980,2026-04-01 17:06:00,2026-04-01 18:00:54,54.9,378,110,145
29236,49720,1715,4980,2026-04-01 17:26:00,2026-04-01 18:30:00,64.0,441,129,162
29237,49721,1692,4980,2026-04-01 17:20:00,2026-04-01 18:21:36,61.6,425,137,160
29238,49722,1613,4980,2026-04-01 17:16:00,2026-04-01 18:14:30,58.5,403,105,
29239,49723,1635,4981,2026-04-01 13:00:00,2026-04-01 15:02:24,122.4,1020,118,
29240,49724,1613,4981,2026-04-01 12:50:00,2026-04-01 14:47:54,117.9,982,114,147
29241,49725,1570,4981,2026-04-01 12:38:00,2026-04-01 14:33:54,115.9,965,123,141
29242,49731,1596,4981,2026-04-01 12:37:00,2026-04-01 14:36:12,119.2,993,122,140
29243,49732,1700,4981,2026-04-01 13:00:00,2026-04-01 15:03:06,123.1,1025,133,143
29244,49733,1658,4981,2026-04-01 12:55:00,2026-04-01 14:58:18,123.3,1027,126,153
29245,49734,1676,4981,2026-04-01 12:53:00,2026-04-01 14:48:42,115.7,964,136,169
29246,49735,1587,4981,2026-04-01 12:36:00,2026-04-01 14:33:24,117.4,978,140,169
29247,49736,1689,4981,2026-04-01 12:41:00,2026-04-01 14:32:24,111.4,928,115,133
29248,49737,1599,4981,2026-04-01 12:49:00,2026-04-01 14:50:12,121.2,1010,125,159
29249,49747,1692,4983,2026-04-01 19:23:00,2026-04-01 20:30:24,67.4,716,137,153
29250,49748,1734,4983,2026-04-01 19:23:00,2026-04-01 20:19:30,56.5,600,111,123
29251,49749,1717,4983,2026-04-01 19:14:00,2026-04-01 20:04:30,50.5,536,135,148
29252,49776,1746,4985,2026-04-03 12:38:00,2026-04-03 13:53:54,75.9,1239,135,
29253,49777,1672,4985,2026-04-03 12:59:00,2026-04-03 14:09:48,70.8,1156,156,176
29254,49778,1605,4985,2026-04-03 12:40:00,2026-04-03 13:47:12,67.2,1097,140,168
29255,49779,1572,4985,2026-04-03 12:51:00,2026-04-03 14:10:30,79.5,1298,112,128
29256,49780,1660,4985,2026-04-03 12:53:00,2026-04-03 14:13:30,80.5,1314,147,181
29257,49781,1587,4985,2026-04-03 12:37:00,2026-04-03 13:51:06,74.1,1210,,176
29258,49782,1752,4985,2026-04-03 12:45:00,2026-04-03 13:59:12,74.2,1211,139,159
29259,49785,1621,4985,2026-04-03 12:43:00,2026-04-03 14:00:30,77.5,1265,149,173
29260,49786,1662,4985,2026-04-03 12:40:00,2026-04-03 14:00:18,80.3,1311,140,172
29261,49787,1697,4985,2026-04-03 12:57:00,2026-04-03 13:53:54,56.9,929,145,164
29262,49788,1711,4985,2026-04-03 12:41:00,2026-04-03 14:00:30,79.5,1298,126,152
29263,49789,1585,4986,2026-04-05 10:50:00,2026-04-05 11:38:42,48.7,535,124,139
29264,49790,1684,4986,2026-04-05 11:10:00,2026-04-05 11:39:48,29.8,327,118,
29265,49791,1582,4986,2026-04-05 11:11:00,2026-04-05 12:00:42,49.7,546,142,159
29266,49792,1596,4986,2026-04-05 10:58:00,2026-04-05 11:41:00,43.0,473,114,134
29267,49793,1737,4986,2026-04-05 11:11:00,2026-04-05 11:55:00,44.0,484,128,152
29268,49795,1717,4986,2026-04-05 10:51:00,2026-04-05 11:39:48,48.8,536,,
29269,49796,1629,4986,2026-04-05 10:57:00,2026-04-05 11:36:24,39.4,433,120,132
29270,49797,1639,4986,2026-04-05 10:50:00,2026-04-05 11:32:00,42.0,462,,143
29271,49798,1625,4986,2026-04-05 11:05:00,2026-04-05 11:47:42,42.7,469,,
29272,49799,1718,4986,2026-04-05 11:14:00,2026-04-05 11:57:24,43.4,477,117,150
29273,49800,1700,4986,2026-04-05 11:07:00,2026-04-05 11:51:30,44.5,489,148,177
29274,49803,1593,4986,2026-04-05 11:07:00,2026-04-05 11:48:42,41.7,458,119,145
29275,49804,1719,4986,2026-04-05 11:11:00,2026-04-05 11:58:12,47.2,519,120,149
29276,49805,1672,4986,2026-04-05 11:04:00,2026-04-05 11:41:24,37.4,411,143,155
29277,49808,1697,4986,2026-04-05 10:50:00,2026-04-05 11:35:48,45.8,503,132,142
29278,49809,1710,4986,2026-04-05 11:04:00,2026-04-05 11:47:06,43.1,474,109,140
29279,49810,1677,4986,2026-04-05 10:50:00,2026-04-05 11:33:42,43.7,480,,
29280,49811,1661,4986,2026-04-05 11:05:00,2026-04-05 11:50:18,45.3,498,,140
29281,49812,1613,4987,2026-03-30 07:34:00,2026-03-30 08:27:18,53.3,319,113,
29282,49813,1712,4987,2026-03-30 07:22:00,2026-03-30 08:23:06,61.1,366,132,161
29283,49815,1751,4987,2026-03-30 07:41:00,2026-03-30 08:42:48,61.8,370,113,142
29284,49816,1737,4987,2026-03-30 07:34:00,2026-03-30 08:25:12,51.2,307,,130
29285,49817,1596,4987,2026-03-30 07:42:00,2026-03-30 08:43:36,61.6,369,112,125
29286,49818,1734,4987,2026-03-30 07:27:00,2026-03-30 08:26:12,59.2,355,105,135
29287,49819,1733,4988,2026-04-01 19:36:00,2026-04-01 20:48:24,72.4,456,123,157
29288,49821,1623,4988,2026-04-01 19:45:00,2026-04-01 21:02:12,77.2,486,122,134
29289,49822,1714,4988,2026-04-01 19:28:00,2026-04-01 20:51:06,83.1,523,128,161
29290,49823,1636,4988,2026-04-01 19:44:00,2026-04-01 20:50:00,66.0,415,120,132
29291,49824,1734,4988,2026-04-01 19:29:00,2026-04-01 20:50:42,81.7,514,113,145
29292,49825,1678,4988,2026-04-01 19:40:00,2026-04-01 20:45:24,65.4,412,109,132
29293,49826,1568,4988,2026-04-01 19:36:00,2026-04-01 20:49:30,73.5,463,117,139
29294,49827,1651,4988,2026-04-01 19:20:00,2026-04-01 20:32:42,72.7,458,124,146
29295,49830,1590,4988,2026-04-01 19:44:00,2026-04-01 20:54:42,70.7,445,135,169
29296,49832,1583,4988,2026-04-01 19:38:00,2026-04-01 20:48:24,70.4,443,110,132
29297,49835,1601,4988,2026-04-01 19:36:00,2026-04-01 20:51:06,75.1,473,132,145
29298,49837,1709,4988,2026-04-01 19:20:00,2026-04-01 20:29:36,69.6,438,128,147
29299,49838,1637,4988,2026-04-01 19:31:00,2026-04-01 20:51:48,80.8,509,114,
29300,49839,1587,4988,2026-04-01 19:40:00,2026-04-01 20:57:00,77.0,485,134,163
29301,49840,1689,4988,2026-04-01 19:20:00,2026-04-01 20:36:42,76.7,483,116,130
29302,49841,1645,4988,2026-04-01 19:39:00,2026-04-01 20:59:48,80.8,509,104,126
29303,49842,1572,4988,2026-04-01 19:24:00,2026-04-01 20:42:36,78.6,495,110,133
29304,49843,1673,4988,2026-04-01 19:39:00,2026-04-01 20:49:12,70.2,442,114,126
29305,49844,1571,4989,2026-04-01 17:27:00,2026-04-01 18:31:18,64.3,85,117,132
29306,49845,1665,4989,2026-04-01 17:29:00,2026-04-01 18:21:42,52.7,70,105,127
29307,49846,1649,4989,2026-04-01 17:05:00,2026-04-01 18:01:36,56.6,75,103,117
29308,49847,1686,4989,2026-04-01 17:10:00,2026-04-01 18:08:24,58.4,77,100,110
29309,49849,1744,4990,2026-03-31 18:24:00,2026-03-31 19:03:06,39.1,246,121,140
29310,49850,1657,4990,2026-03-31 18:10:00,2026-03-31 19:01:18,51.3,323,115,138
29311,49851,1758,4990,2026-03-31 18:06:00,2026-03-31 18:52:06,46.1,290,116,139
29312,49852,1600,4990,2026-03-31 18:27:00,2026-03-31 19:12:06,45.1,284,130,
29313,49853,1590,4990,2026-03-31 18:27:00,2026-03-31 19:07:24,40.4,254,,156
29314,49854,1572,4990,2026-03-31 18:20:00,2026-03-31 19:06:12,46.2,291,106,120
29315,49855,1676,4990,2026-03-31 18:27:00,2026-03-31 19:19:06,52.1,328,136,161
29316,49856,1581,4990,2026-03-31 18:05:00,2026-03-31 18:59:24,54.4,342,133,168
29317,49857,1753,4990,2026-03-31 18:28:00,2026-03-31 19:09:36,41.6,262,124,159
29318,49858,1655,4990,2026-03-31 18:09:00,2026-03-31 18:50:48,41.8,263,137,
29319,49859,1712,4990,2026-03-31 18:20:00,2026-03-31 19:03:30,43.5,274,140,175
29320,49860,1673,4990,2026-03-31 18:10:00,2026-03-31 18:50:00,40.0,252,130,147
29321,49861,1734,4990,2026-03-31 18:24:00,2026-03-31 19:07:12,43.2,272,109,134
29322,49862,1563,4991,2026-04-04 14:06:00,2026-04-04 14:47:42,41.7,458,123,154
29323,49863,1738,4991,2026-04-04 14:28:00,2026-04-04 15:09:30,41.5,456,136,168
29324,49864,1596,4991,2026-04-04 14:09:00,2026-04-04 14:55:00,46.0,506,118,131
29325,49865,1737,4991,2026-04-04 14:30:00,2026-04-04 15:11:18,41.3,454,135,158
29326,49867,1608,4991,2026-04-04 14:24:00,2026-04-04 15:08:36,44.6,490,118,128
29327,49868,1569,4991,2026-04-04 14:13:00,2026-04-04 15:06:00,53.0,583,127,137
29328,49869,1707,4991,2026-04-04 14:23:00,2026-04-04 15:10:42,47.7,524,114,133
29329,49870,1677,4991,2026-04-04 14:19:00,2026-04-04 14:54:24,35.4,389,133,158
29330,49871,1646,4991,2026-04-04 14:16:00,2026-04-04 14:56:30,40.5,445,,140
