ranglijst_id,organisatie_id,medewerker_id,week_startdatum,rang,totaal_punten,activiteiten_bijgewoond,actieve_minuten
4366,9,1902,2026-01-19,11,126,2,134
4367,9,1933,2026-01-19,12,126,2,133
4368,9,1882,2026-01-19,13,125,2,128
4369,9,1867,2026-01-19,14,124,2,122
4370,9,1781,2026-01-19,15,123,2,119
4371,9,1830,2026-01-19,16,123,2,116
4372,9,1786,2026-01-19,17,122,2,113
4373,9,1788,2026-01-19,18,120,2,103
4374,9,1848,2026-01-19,19,120,2,103
4375,9,1923,2026-01-19,20,119,2,96
4376,9,1868,2026-01-26,1,296,5,233
4377,9,1878,2026-01-26,2,194,3,223
4378,9,1764,2026-01-26,3,193,3,216
4379,9,1887,2026-01-26,4,193,3,219
4380,9,1817,2026-01-26,5,191,3,207
4381,9,1776,2026-01-26,6,189,3,199
4382,9,1773,2026-01-26,7,185,3,176
4383,9,1787,2026-01-26,8,184,3,174
4384,9,1855,2026-01-26,9,140,2,200
4385,9,1761,2026-01-26,10,138,2,193
4386,9,1900,2026-01-26,11,137,2,187
4387,9,1784,2026-01-26,12,134,2,172
4388,9,1775,2026-01-26,13,132,2,161
4389,9,1780,2026-01-26,14,129,2,149
4390,9,1936,2026-01-26,15,129,2,148
4391,9,1908,2026-01-26,16,127,2,139
4392,9,1836,2026-01-26,17,126,2,134
4393,9,1842,2026-01-26,18,125,2,127
4394,9,1871,2026-01-26,19,121,2,106
4395,9,1899,2026-01-26,20,119,2,98
4396,9,1908,2026-02-02,1,247,4,235
4397,9,1819,2026-02-02,2,194,3,221
4398,9,1835,2026-02-02,3,185,3,177
4399,9,1871,2026-02-02,4,185,3,179
4400,9,1888,2026-02-02,5,185,3,178
4401,9,1761,2026-02-02,6,184,3,172
4402,9,1922,2026-02-02,7,131,2,156
4403,9,1877,2026-02-02,8,129,2,147
4404,9,1919,2026-02-02,9,127,2,139
4405,9,1923,2026-02-02,10,127,2,138
4406,9,1762,2026-02-02,11,126,2,131
4407,9,1817,2026-02-02,12,125,2,125
4408,9,1930,2026-02-02,13,125,2,127
4409,9,1867,2026-02-02,14,124,2,122
4410,9,1928,2026-02-02,15,124,2,124
4411,9,1870,2026-02-02,16,123,2,115
4412,9,1918,2026-02-02,17,123,2,118
4413,9,1914,2026-02-02,18,121,2,108
4414,9,1868,2026-02-02,19,120,2,101
4415,9,1932,2026-02-02,20,119,2,99
4416,9,1812,2026-02-09,1,388,6,442
4417,9,1835,2026-02-09,2,325,5,378
4418,9,1931,2026-02-09,3,325,5,376
4419,9,1814,2026-02-09,4,261,4,309
4420,9,1920,2026-02-09,5,260,4,300
4421,9,1923,2026-02-09,6,258,4,291
4422,9,1875,2026-02-09,7,256,4,284
4423,9,1819,2026-02-09,8,203,3,265
4424,9,1914,2026-02-09,9,197,3,237
4425,9,1856,2026-02-09,10,195,3,226
4426,9,1867,2026-02-09,11,195,3,226
4427,9,1906,2026-02-09,12,192,3,213
4428,9,1804,2026-02-09,13,188,3,192
4429,9,1908,2026-02-09,14,181,3,158
4430,9,1921,2026-02-09,15,136,2,184
4431,9,1873,2026-02-09,16,135,2,177
4432,9,1774,2026-02-09,17,134,2,173
4433,9,1776,2026-02-09,18,134,2,172
4434,9,1936,2026-02-09,19,134,2,173
4435,9,1927,2026-02-09,20,132,2,162
4436,9,1816,2026-02-16,1,193,3,215
4437,9,1934,2026-02-16,2,189,3,195
4438,9,1837,2026-02-16,3,182,3,163
4439,9,1905,2026-02-16,4,176,3,134
4440,9,1847,2026-02-16,5,132,2,160
4441,9,1927,2026-02-16,6,130,2,150
4442,9,1805,2026-02-16,7,127,2,136
4443,9,1764,2026-02-16,8,126,2,132
4444,9,1788,2026-02-16,9,125,2,125
4445,9,1819,2026-02-16,10,125,2,129
4446,9,1790,2026-02-16,11,124,2,121
4447,9,1887,2026-02-16,12,124,2,122
4448,9,1916,2026-02-16,13,123,2,117
4449,9,1784,2026-02-16,14,119,2,95
4450,9,1821,2026-02-16,15,119,2,99
4451,9,1785,2026-02-16,16,69,1,95
4452,9,1773,2026-02-16,17,68,1,94
4453,9,1836,2026-02-16,18,68,1,94
4454,9,1868,2026-02-16,19,68,1,94
4455,9,1899,2026-02-16,20,68,1,92
4456,9,1766,2026-02-23,1,245,4,226
4457,9,1870,2026-02-23,2,243,4,219
4458,9,1829,2026-02-23,3,193,3,217
4459,9,1890,2026-02-23,4,191,3,208
4460,9,1805,2026-02-23,5,190,3,200
4461,9,1771,2026-02-23,6,188,3,190
4462,9,1837,2026-02-23,7,188,3,194
4463,9,1808,2026-02-23,8,187,3,188
4464,9,1787,2026-02-23,9,184,3,172
4465,9,1776,2026-02-23,10,182,3,160
4466,9,1788,2026-02-23,11,182,3,162
4467,9,1815,2026-02-23,12,182,3,160
4468,9,1869,2026-02-23,13,182,3,164
4469,9,1882,2026-02-23,14,180,3,154
4470,9,1934,2026-02-23,15,180,3,151
4471,9,1923,2026-02-23,16,177,3,139
4472,9,1841,2026-02-23,17,131,2,155
4473,9,1852,2026-02-23,18,130,2,153
4474,9,1773,2026-02-23,19,129,2,149
4475,9,1846,2026-02-23,20,129,2,147
4476,9,1871,2026-03-02,1,185,3,178
4477,9,1900,2026-03-02,2,129,2,145
4478,9,1930,2026-03-02,3,128,2,144
4479,9,1843,2026-03-02,4,125,2,127
4480,9,1838,2026-03-02,5,122,2,112
4481,9,1879,2026-03-02,6,122,2,110
4482,9,1923,2026-03-02,7,122,2,114
4483,9,1875,2026-03-02,8,120,2,104
4484,9,1867,2026-03-02,9,69,1,97
4485,9,1814,2026-03-02,10,68,1,94
4486,9,1791,2026-03-02,11,67,1,89
4487,9,1885,2026-03-02,12,67,1,89
4488,9,1835,2026-03-02,13,66,1,83
4489,9,1908,2026-03-02,14,66,1,80
4490,9,1929,2026-03-02,15,66,1,82
4491,9,1769,2026-03-02,16,65,1,79
4492,9,1777,2026-03-02,17,65,1,77
4493,9,1788,2026-03-02,18,65,1,77
4494,9,1805,2026-03-02,19,65,1,77
4495,9,1847,2026-03-02,20,65,1,77
4496,9,1924,2026-03-09,1,267,4,335
4497,9,1779,2026-03-09,2,261,4,305
4498,9,1801,2026-03-09,3,260,4,300
4499,9,1841,2026-03-09,4,258,4,290
4500,9,1782,2026-03-09,5,242,4,212
4501,9,1921,2026-03-09,6,205,3,279
4502,9,1773,2026-03-09,7,200,3,254
4503,9,1906,2026-03-09,8,200,3,251
4504,9,1794,2026-03-09,9,193,3,219
4505,9,1813,2026-03-09,10,193,3,215
4506,9,1922,2026-03-09,11,191,3,205
4507,9,1868,2026-03-09,12,190,3,204
4508,9,1902,2026-03-09,13,188,3,191
4509,9,1931,2026-03-09,14,187,3,188
4510,9,1847,2026-03-09,15,185,3,179
4511,9,1837,2026-03-09,16,184,3,172
4512,9,1838,2026-03-09,17,182,3,163
4513,9,1812,2026-03-09,18,180,3,153
4514,9,1805,2026-03-09,19,176,3,131
4515,9,1899,2026-03-09,20,138,2,193
4516,9,1828,2026-03-16,1,406,7,281
4517,9,1863,2026-03-16,2,284,5,171
4518,9,1786,2026-03-16,3,242,4,213
4519,9,1879,2026-03-16,4,242,4,212
4520,9,1779,2026-03-16,5,237,4,185
4521,9,1890,2026-03-16,6,188,3,194
4522,9,1922,2026-03-16,7,187,3,187
4523,9,1899,2026-03-16,8,185,3,179
4524,9,1843,2026-03-16,9,179,3,146
4525,9,1915,2026-03-16,10,175,3,127
4526,9,1814,2026-03-16,11,174,3,122
4527,9,1842,2026-03-16,12,130,2,150
4528,9,1930,2026-03-16,13,129,2,149
4529,9,1846,2026-03-16,14,127,2,138
4530,9,1882,2026-03-16,15,126,2,132
4531,9,1857,2026-03-16,16,124,2,124
4532,9,1918,2026-03-16,17,124,2,121
4533,9,1931,2026-03-16,18,124,2,123
4534,9,1800,2026-03-16,19,123,2,117
4535,9,1821,2026-03-16,20,123,2,118
4536,9,1890,2026-03-23,1,260,4,303
4537,9,1871,2026-03-23,2,257,4,285
4538,9,1867,2026-03-23,3,254,4,272
4539,9,1781,2026-03-23,4,191,3,209
4540,9,1780,2026-03-23,5,190,3,201
4541,9,1895,2026-03-23,6,189,3,196
4542,9,1786,2026-03-23,7,188,3,192
4543,9,1923,2026-03-23,8,187,3,186
4544,9,1809,2026-03-23,9,186,3,183
4545,9,1808,2026-03-23,10,184,3,171
4546,9,1858,2026-03-23,11,184,3,171
4547,9,1811,2026-03-23,12,183,3,165
4548,9,1838,2026-03-23,13,182,3,164
4549,9,1788,2026-03-23,14,181,3,155
4550,9,1821,2026-03-23,15,181,3,159
4551,9,1865,2026-03-23,16,180,3,154
4552,9,1834,2026-03-23,17,132,2,164
4553,9,1771,2026-03-23,18,130,2,153
4554,9,1779,2026-03-23,19,128,2,142
4555,9,1846,2026-03-23,20,128,2,143
4556,9,1923,2026-03-30,1,255,4,277
4557,9,1884,2026-03-30,2,246,4,230
4558,9,1858,2026-03-30,3,240,4,201
4559,9,1932,2026-03-30,4,198,3,241
4560,9,1913,2026-03-30,5,190,3,201
4561,9,1882,2026-03-30,6,188,3,190
4562,9,1782,2026-03-30,7,187,3,188
4563,9,1794,2026-03-30,8,185,3,176
4564,9,1894,2026-03-30,9,184,3,170
4565,9,1771,2026-03-30,10,182,3,162
4566,9,1939,2026-03-30,11,181,3,158
4567,9,1835,2026-03-30,12,180,3,154
4568,9,1805,2026-03-30,13,179,3,147
4569,9,1863,2026-03-30,14,178,3,144
4570,9,1797,2026-03-30,15,129,2,147
4571,9,1875,2026-03-30,16,129,2,145
4572,9,1918,2026-03-30,17,127,2,136
4573,9,1786,2026-03-30,18,126,2,130
4574,9,1868,2026-03-30,19,125,2,128
4575,9,1820,2026-03-30,20,124,2,124
4576,9,1784,2026-04-06,1,323,5,365
4577,9,1806,2026-04-06,2,310,5,303
4578,9,1787,2026-04-06,3,265,4,327
4579,9,1882,2026-04-06,4,265,4,328
4580,9,1764,2026-04-06,5,261,4,305
4581,9,1885,2026-04-06,6,258,4,290
4582,9,1857,2026-04-06,7,252,4,263
4583,9,1923,2026-04-06,8,252,4,260
4584,9,1919,2026-04-06,9,247,4,239
4585,9,1818,2026-04-06,10,239,4,197
4586,9,1908,2026-04-06,11,238,4,193
4587,9,1920,2026-04-06,12,202,3,263
4588,9,1772,2026-04-06,13,195,3,229
4589,9,1913,2026-04-06,14,193,3,215
4590,9,1914,2026-04-06,15,193,3,218
4591,9,1809,2026-04-06,16,191,3,209
4592,9,1871,2026-04-06,17,191,3,205
4593,9,1922,2026-04-06,18,190,3,204
4594,9,1935,2026-04-06,19,189,3,198
4595,9,1776,2026-04-06,20,188,3,190
4596,9,1763,2026-04-13,1,256,4,280
4597,9,1889,2026-04-13,2,192,3,212
4598,9,1856,2026-04-13,3,191,3,207
4599,9,1861,2026-04-13,4,190,3,200
4600,9,1828,2026-04-13,5,188,3,190
4601,9,1923,2026-04-13,6,186,3,183
4602,9,1922,2026-04-13,7,185,3,176
4603,9,1815,2026-04-13,8,184,3,172
4604,9,1823,2026-04-13,9,183,3,166
4605,9,1797,2026-04-13,10,180,3,151
4606,9,1887,2026-04-13,11,179,3,148
4607,9,1805,2026-04-13,12,137,2,186
4608,9,1767,2026-04-13,13,130,2,154
4609,9,1790,2026-04-13,14,130,2,153
4610,9,1885,2026-04-13,15,130,2,153
4611,9,1897,2026-04-13,16,129,2,145
4612,9,1933,2026-04-13,17,129,2,149
4613,9,1841,2026-04-13,18,126,2,131
4614,9,1940,2026-04-13,19,126,2,132
4615,9,1821,2026-04-13,20,125,2,125
4616,9,1869,2026-04-20,1,293,5,217
4617,9,1819,2026-04-20,2,246,4,233
4618,9,1821,2026-04-20,3,246,4,234
4619,9,1885,2026-04-20,4,242,4,213
4620,9,1807,2026-04-20,5,234,4,173
4621,9,1841,2026-04-20,6,196,3,233
4622,9,1771,2026-04-20,7,187,3,189
4623,9,1913,2026-04-20,8,185,3,176
4624,9,1764,2026-04-20,9,184,3,173
4625,9,1834,2026-04-20,10,184,3,174
4626,9,1790,2026-04-20,11,183,3,169
4627,9,1890,2026-04-20,12,183,3,167
4628,9,1767,2026-04-20,13,180,3,153
4629,9,1925,2026-04-20,14,180,3,151
4630,9,1912,2026-04-20,15,179,3,146
4631,9,1829,2026-04-20,16,178,3,142
4632,9,1761,2026-04-20,17,177,3,135
4633,9,1931,2026-04-20,18,176,3,132
4634,9,1897,2026-04-20,19,173,3,118
4635,9,1811,2026-04-20,20,130,2,151
4636,9,1855,2026-04-27,1,332,5,412
4637,9,1894,2026-04-27,2,315,5,329
4638,9,1800,2026-04-27,3,258,4,290
4639,9,1786,2026-04-27,4,253,4,269
4640,9,1922,2026-04-27,5,253,4,268
4641,9,1872,2026-04-27,6,208,3,293
4642,9,1831,2026-04-27,7,199,3,248
4643,9,1891,2026-04-27,8,196,3,230
4644,9,1788,2026-04-27,9,193,3,218
4645,9,1843,2026-04-27,10,193,3,216
4646,9,1767,2026-04-27,11,192,3,210
4647,9,1865,2026-04-27,12,192,3,214
4648,9,1887,2026-04-27,13,191,3,208
4649,9,1780,2026-04-27,14,187,3,188
4650,9,1875,2026-04-27,15,187,3,185
4651,9,1837,2026-04-27,16,181,3,158
4652,9,1846,2026-04-27,17,179,3,148
4653,9,1913,2026-04-27,18,178,3,142
4654,9,1763,2026-04-27,19,175,3,129
4655,9,1923,2026-04-27,20,143,2,218
4656,10,2001,2025-11-03,1,116,2,82
4657,10,2045,2025-11-03,2,62,1,61
4658,10,1946,2025-11-03,3,56,1,31
4659,10,1967,2025-11-03,4,56,1,32
4660,10,1994,2025-11-03,5,56,1,33
4661,10,1953,2025-11-03,6,55,1,27
4662,10,1989,2025-11-03,7,55,1,28
4663,10,2046,2025-11-10,1,137,2,185
4664,10,2059,2025-11-10,2,73,1,118
4665,10,2021,2025-11-10,3,73,1,117
4666,10,1989,2025-11-10,4,70,1,101
4667,10,2001,2025-11-10,5,70,1,101
4668,10,1946,2025-11-10,6,61,1,58
4669,10,1967,2025-11-10,7,61,1,59
4670,10,1987,2025-11-17,1,64,1,73
4671,10,2002,2025-11-17,2,62,1,60
4672,10,2023,2025-11-17,3,55,1,27
4673,10,2011,2025-11-24,1,63,1,68
4674,10,1993,2025-11-24,2,62,1,60
4675,10,2015,2025-11-24,3,61,1,56
4676,10,2041,2025-11-24,4,61,1,58
4677,10,1967,2025-11-24,5,60,1,51
4678,10,2046,2025-11-24,6,57,1,37
4679,10,2056,2025-11-24,7,56,1,30
4680,10,2023,2025-11-24,8,55,1,25
4681,10,2005,2025-11-24,9,54,1,22
4682,10,1967,2025-12-01,1,122,2,113
4683,10,2002,2025-12-01,2,121,2,108
4684,10,2027,2025-12-01,3,121,2,106
4685,10,2061,2025-12-01,4,63,1,69
4686,10,1966,2025-12-01,5,63,1,65
4687,10,2011,2025-12-01,6,63,1,65
4688,10,1974,2025-12-01,7,62,1,62
4689,10,2018,2025-12-01,8,62,1,60
4690,10,1990,2025-12-01,9,61,1,57
4691,10,1994,2025-12-01,10,61,1,58
4692,10,2001,2025-12-01,11,61,1,59
4693,10,2043,2025-12-01,12,61,1,56
4694,10,1987,2025-12-01,13,60,1,51
4695,10,1989,2025-12-01,14,60,1,54
4696,10,2054,2025-12-01,15,59,1,47
4697,10,2068,2025-12-08,1,132,2,160
4698,10,2056,2025-12-08,2,128,2,144
4699,10,1983,2025-12-08,3,121,2,109
4700,10,2001,2025-12-08,4,117,2,87
4701,10,2021,2025-12-08,5,115,2,77
4702,10,1946,2025-12-08,6,68,1,92
4703,10,2041,2025-12-08,7,68,1,90
4704,10,2046,2025-12-08,8,68,1,91
4705,10,2015,2025-12-08,9,66,1,83
4706,10,2027,2025-12-08,10,63,1,66
4707,10,2023,2025-12-08,11,62,1,63
4708,10,2054,2025-12-08,12,61,1,57
4709,10,2011,2025-12-08,13,61,1,56
4710,10,2043,2025-12-08,14,60,1,52
4711,10,2005,2025-12-08,15,58,1,40
4712,10,1990,2025-12-08,16,57,1,35
4713,10,1958,2025-12-08,17,56,1,33
4714,10,1978,2025-12-08,18,55,1,26
4715,10,2002,2025-12-08,19,55,1,27
4716,10,2041,2025-12-15,1,205,3,275
4717,10,1966,2025-12-15,2,132,2,161
4718,10,2015,2025-12-15,3,128,2,142
4719,10,1983,2025-12-15,4,73,1,119
4720,10,2023,2025-12-15,5,73,1,117
4721,10,2046,2025-12-15,6,72,1,112
4722,10,2043,2025-12-15,7,63,1,68
4723,10,1978,2025-12-15,8,62,1,63
4724,10,2028,2025-12-15,9,62,1,61
4725,10,1973,2025-12-15,10,61,1,59
4726,10,1994,2025-12-15,11,61,1,59
4727,10,2015,2025-12-22,1,56,1,31
4728,10,1958,2025-12-22,2,55,1,29
4729,10,1994,2025-12-22,3,55,1,26
4730,10,2041,2025-12-22,4,55,1,26
4731,10,2068,2025-12-22,5,54,1,24
4732,10,2056,2025-12-22,6,53,1,18
4733,10,2056,2025-12-29,1,66,1,80
4734,10,1989,2025-12-29,2,66,1,82
4735,10,2018,2025-12-29,3,65,1,78
4736,10,2021,2025-12-29,4,65,1,76
4737,10,2045,2025-12-29,5,65,1,79
4738,10,2028,2025-12-29,6,53,1,15
4739,10,2043,2025-12-29,7,53,1,15
4740,10,1953,2026-01-05,1,143,2,216
4741,10,1967,2026-01-05,2,135,2,176
4742,10,2021,2026-01-05,3,128,2,140
4743,10,2022,2026-01-05,4,124,2,124
4744,10,1978,2026-01-05,5,123,2,116
4745,10,1985,2026-01-05,6,122,2,113
4746,10,2018,2026-01-05,7,74,1,124
4747,10,1993,2026-01-05,8,68,1,93
4748,10,1996,2026-01-05,9,68,1,91
4749,10,2028,2026-01-05,10,66,1,84
4750,10,1998,2026-01-05,11,63,1,69
4751,10,2046,2026-01-05,12,63,1,66
4752,10,2045,2026-01-05,13,62,1,61
4753,10,1987,2026-01-05,14,61,1,58
4754,10,2011,2026-01-05,15,61,1,55
4755,10,2056,2026-01-05,16,60,1,51
4756,10,2023,2026-01-05,17,56,1,33
4757,10,1972,2026-01-05,18,54,1,24
4758,10,2016,2026-01-12,1,180,3,150
4759,10,1943,2026-01-12,2,179,3,145
4760,10,2043,2026-01-12,3,176,3,133
4761,10,1999,2026-01-12,4,169,3,98
4762,10,2037,2026-01-12,5,169,3,99
4763,10,2022,2026-01-12,6,122,2,112
4764,10,1980,2026-01-12,7,120,2,103
4765,10,2041,2026-01-12,8,120,2,103
4766,10,1987,2026-01-12,9,119,2,95
4767,10,2011,2026-01-12,10,118,2,92
4768,10,2062,2026-01-12,11,117,2,88
4769,10,1988,2026-01-12,12,112,2,62
4770,10,2061,2026-01-12,13,110,2,52
4771,10,2018,2026-01-12,14,64,1,71
4772,10,2054,2026-01-12,15,63,1,66
4773,10,2027,2026-01-12,16,63,1,66
4774,10,2056,2026-01-12,17,62,1,62
4775,10,2021,2026-01-12,18,62,1,60
4776,10,2001,2026-01-12,19,60,1,53
4777,10,2046,2026-01-12,20,60,1,53
4778,10,1943,2026-01-19,1,270,4,350
4779,10,1946,2026-01-19,2,213,3,316
4780,10,1999,2026-01-19,3,203,3,266
4781,10,2061,2026-01-19,4,200,3,251
4782,10,2054,2026-01-19,5,199,3,249
4783,10,2023,2026-01-19,6,191,3,209
4784,10,2068,2026-01-19,7,143,2,216
4785,10,2062,2026-01-19,8,141,2,206
4786,10,2015,2026-01-19,9,137,2,187
4787,10,2043,2026-01-19,10,137,2,187
4788,10,1962,2026-01-19,11,136,2,183
4789,10,1994,2026-01-19,12,136,2,181
4790,10,1972,2026-01-19,13,133,2,166
4791,10,2005,2026-01-19,14,133,2,167
4792,10,1990,2026-01-19,15,132,2,161
4793,10,1998,2026-01-19,16,128,2,142
4794,10,2046,2026-01-19,17,126,2,132
4795,10,1958,2026-01-19,18,75,1,126
4796,10,1993,2026-01-19,19,70,1,102
4797,10,2059,2026-01-19,20,69,1,97
4798,10,1988,2026-01-26,1,182,3,164
4799,10,2065,2026-01-26,2,122,2,110
4800,10,1967,2026-01-26,3,122,2,112
4801,10,1963,2026-01-26,4,119,2,98
4802,10,2051,2026-01-26,5,63,1,68
4803,10,1947,2026-01-26,6,63,1,67
4804,10,2068,2026-01-26,7,62,1,62
4805,10,1943,2026-01-26,8,62,1,62
4806,10,2022,2026-01-26,9,62,1,61
4807,10,2028,2026-01-26,10,62,1,63
4808,10,2016,2026-01-26,11,61,1,58
4809,10,2046,2026-01-26,12,61,1,58
4810,10,1972,2026-01-26,13,60,1,51
4811,10,1996,2026-01-26,14,60,1,53
4812,10,2023,2026-02-02,1,241,4,205
4813,10,2021,2026-02-02,2,130,2,154
4814,10,1998,2026-02-02,3,127,2,138
4815,10,1963,2026-02-02,4,125,2,126
4816,10,1962,2026-02-02,5,124,2,124
4817,10,2001,2026-02-02,6,124,2,122
4818,10,2061,2026-02-02,7,67,1,88
4819,10,1941,2026-02-02,8,67,1,89
4820,10,2000,2026-02-02,9,65,1,76
4821,10,1994,2026-02-02,10,64,1,73
4822,10,2062,2026-02-02,11,62,1,61
4823,10,1972,2026-02-02,12,62,1,60
4824,10,2028,2026-02-02,13,62,1,62
4825,10,2038,2026-02-02,14,62,1,62
4826,10,1984,2026-02-02,15,61,1,55
4827,10,2016,2026-02-02,16,61,1,56
4828,10,2045,2026-02-02,17,61,1,59
4829,10,2046,2026-02-02,18,61,1,55
4830,10,2051,2026-02-02,19,60,1,50
4831,10,2069,2026-02-02,20,60,1,52
4832,10,2054,2026-02-09,1,115,2,78
4833,10,1976,2026-02-09,2,72,1,111
4834,10,1967,2026-02-09,3,71,1,106
4835,10,1968,2026-02-09,4,71,1,105
4836,10,1989,2026-02-09,5,71,1,106
4837,10,2038,2026-02-09,6,71,1,109
4838,10,1948,2026-02-09,7,70,1,104
4839,10,1993,2026-02-09,8,70,1,101
4840,10,2015,2026-02-09,9,70,1,104
4841,10,2021,2026-02-09,10,70,1,102
4842,10,2046,2026-02-09,11,70,1,104
4843,10,2018,2026-02-09,12,69,1,97
4844,10,1947,2026-02-09,13,62,1,63
4845,10,2062,2026-02-09,14,61,1,57
4846,10,1958,2026-02-09,15,61,1,56
4847,10,1966,2026-02-09,16,61,1,58
4848,10,1987,2026-02-09,17,61,1,58
4849,10,2002,2026-02-09,18,61,1,55
4850,10,2022,2026-02-09,19,61,1,58
4851,10,2056,2026-02-09,20,60,1,50
4852,10,2056,2026-02-16,1,178,3,144
4853,10,1968,2026-02-16,2,176,3,131
4854,10,1943,2026-02-16,3,123,2,115
4855,10,1970,2026-02-16,4,121,2,105
4856,10,2027,2026-02-16,5,119,2,98
4857,10,2045,2026-02-16,6,119,2,97
4858,10,1998,2026-02-16,7,118,2,94
4859,10,1958,2026-02-16,8,117,2,88
4860,10,1976,2026-02-16,9,116,2,83
4861,10,1987,2026-02-16,10,114,2,72
4862,10,2032,2026-02-16,11,111,2,59
4863,10,2041,2026-02-16,12,64,1,72
4864,10,1948,2026-02-16,13,63,1,67
4865,10,1949,2026-02-16,14,63,1,66
4866,10,2000,2026-02-16,15,63,1,67
4867,10,2068,2026-02-16,16,62,1,61
4868,10,1947,2026-02-16,17,62,1,63
4869,10,1963,2026-02-16,18,62,1,64
4870,10,1983,2026-02-16,19,62,1,60
4871,10,1962,2026-02-16,20,61,1,56
4872,10,1947,2026-02-23,1,191,3,207
4873,10,1990,2026-02-23,2,136,2,180
4874,10,1993,2026-02-23,3,134,2,174
4875,10,2011,2026-02-23,4,121,2,105
4876,10,2051,2026-02-23,5,119,2,95
4877,10,1972,2026-02-23,6,119,2,95
4878,10,1967,2026-02-23,7,118,2,94
4879,10,2032,2026-02-23,8,118,2,94
4880,10,2040,2026-02-23,9,118,2,94
4881,10,1953,2026-02-23,10,74,1,121
4882,10,1992,2026-02-23,11,74,1,124
4883,10,2004,2026-02-23,12,74,1,121
4884,10,2065,2026-02-23,13,73,1,116
4885,10,1999,2026-02-23,14,73,1,119
4886,10,2027,2026-02-23,15,73,1,119
4887,10,2064,2026-02-23,16,72,1,113
4888,10,1943,2026-02-23,17,72,1,113
4889,10,1955,2026-02-23,18,72,1,112
4890,10,2068,2026-02-23,19,63,1,65
4891,10,2002,2026-02-23,20,63,1,65
4892,10,1947,2026-03-02,1,187,3,189
4893,10,2051,2026-03-02,2,184,3,171
4894,10,2012,2026-03-02,3,137,2,188
4895,10,1988,2026-03-02,4,136,2,181
4896,10,1990,2026-03-02,5,136,2,182
4897,10,2037,2026-03-02,6,134,2,171
4898,10,2068,2026-03-02,7,130,2,152
4899,10,1976,2026-03-02,8,130,2,154
4900,10,1973,2026-03-02,9,128,2,140
4901,10,2015,2026-03-02,10,128,2,143
4902,10,2056,2026-03-02,11,127,2,136
4903,10,2011,2026-03-02,12,127,2,135
4904,10,1980,2026-03-02,13,126,2,131
4905,10,1987,2026-03-02,14,126,2,132
4906,10,1953,2026-03-02,15,125,2,125
4907,10,1999,2026-03-02,16,125,2,126
4908,10,2028,2026-03-02,17,125,2,128
4909,10,2069,2026-03-02,18,122,2,111
4910,10,1963,2026-03-02,19,119,2,99
4911,10,2064,2026-03-02,20,69,1,96
4912,10,2036,2026-03-09,1,308,5,293
4913,10,2040,2026-03-09,2,308,5,290
4914,10,2062,2026-03-09,3,246,4,233
4915,10,1976,2026-03-09,4,243,4,218
4916,10,1995,2026-03-09,5,243,4,219
4917,10,2068,2026-03-09,6,241,4,205
4918,10,1998,2026-03-09,7,191,3,209
4919,10,1991,2026-03-09,8,188,3,192
4920,10,1949,2026-03-09,9,187,3,186
4921,10,1999,2026-03-09,10,187,3,188
4922,10,1987,2026-03-09,11,185,3,176
4923,10,1967,2026-03-09,12,184,3,171
4924,10,1980,2026-03-09,13,184,3,174
4925,10,2064,2026-03-09,14,183,3,169
4926,10,1941,2026-03-09,15,182,3,161
4927,10,2049,2026-03-09,16,181,3,157
4928,10,1948,2026-03-09,17,181,3,159
4929,10,1947,2026-03-09,18,180,3,150
4930,10,1992,2026-03-09,19,180,3,154
4931,10,2001,2026-03-09,20,125,2,125
4932,10,2022,2026-03-16,1,133,2,168
4933,10,2036,2026-03-16,2,123,2,117
4934,10,1984,2026-03-16,3,122,2,114
4935,10,2028,2026-03-16,4,122,2,113
4936,10,2054,2026-03-16,5,120,2,103
4937,10,1948,2026-03-16,6,69,1,96
4938,10,2061,2026-03-16,7,68,1,90
4939,10,2065,2026-03-16,8,68,1,93
4940,10,1967,2026-03-16,9,68,1,92
4941,10,1988,2026-03-16,10,68,1,91
4942,10,2070,2026-03-16,11,67,1,85
4943,10,1947,2026-03-16,12,67,1,85
4944,10,2040,2026-03-16,13,67,1,88
4945,10,2051,2026-03-16,14,64,1,74
4946,10,1955,2026-03-16,15,64,1,74
4947,10,1980,2026-03-16,16,64,1,72
4948,10,2020,2026-03-16,17,64,1,71
4949,10,1974,2026-03-16,18,63,1,69
4950,10,1976,2026-03-16,19,63,1,68
4951,10,1941,2026-03-16,20,62,1,61
4952,10,1955,2026-03-23,1,251,4,256
4953,10,2062,2026-03-23,2,247,4,239
4954,10,1978,2026-03-23,3,198,3,240
4955,10,1994,2026-03-23,4,190,3,202
4956,10,1984,2026-03-23,5,186,3,181
4957,10,1947,2026-03-23,6,138,2,194
4958,10,2038,2026-03-23,7,132,2,164
4959,10,2037,2026-03-23,8,128,2,144
4960,10,1962,2026-03-23,9,126,2,132
4961,10,1988,2026-03-23,10,123,2,117
4962,10,2023,2026-03-23,11,123,2,119
4963,10,2022,2026-03-23,12,120,2,102
4964,10,2016,2026-03-23,13,118,2,91
4965,10,2020,2026-03-23,14,74,1,122
4966,10,2044,2026-03-23,15,74,1,123
4967,10,1993,2026-03-23,16,73,1,116
4968,10,2054,2026-03-23,17,69,1,98
4969,10,2032,2026-03-23,18,68,1,92
4970,10,2051,2026-03-23,19,67,1,85
4971,10,2066,2026-03-23,20,67,1,87
